Row ID,Order ID,Order Date,Ship Date,Ship Mode,Order Priority,Product Container,Customer Name,Customer Segment,Zip Code,State,City,Region,Product Category,Product Sub-Category,Product Name,Unit Price,Order Quantity,Sales,Profit,Discount,Shipping Cost,Product Base Margin
7419,52929,2011-04-08,2011-04-09,Express Air,High,Small Box,Muhammed MacIntyre,Small Business,60194,Illinois,Hoffman Estates,Central,Technology,Office Machines,"AT&T Black Trimline Phone, Model 210",15.99,43,701.46,-90.14,0.04,9.4,0.49
7420,52929,2011-04-08,2011-04-09,Regular Air,High,Wrap Bag,Muhammed MacIntyre,Small Business,60194,Illinois,Hoffman Estates,Central,Office Supplies,Pens & Art Supplies,Newell 318,2.78,19,53.94,-6.53,0.05,1.25,0.59
7421,52929,2011-04-08,2011-04-09,Regular Air,High,Wrap Bag,Muhammed MacIntyre,Small Business,60194,Illinois,Hoffman Estates,Central,Office Supplies,Pens & Art Supplies,"Staples Pen Style Liquid Stix; Assorted (yellow, pink, green, blue, orange), 5/Pack",6.47,7,46.94,7.34,0.02,1.22,0.4
7422,52929,2011-04-08,2011-04-09,Regular Air,High,Wrap Bag,Muhammed MacIntyre,Small Business,60194,Illinois,Hoffman Estates,Central,Office Supplies,Rubber Bands,Staples Vinyl Coated Paper Clips,3.93,20,77.99,19.68,0.03,0.99,0.39
7423,52930,2011-11-08,2011-11-12,Regular Air,Low,Small Box,Sarah Foster,Corporate,43123,Ohio,Grove City,East,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",8.74,16,136.98,44.12,0.04,1.39,0.38
7424,52930,2011-11-08,2011-11-13,Regular Air,Low,Small Box,Sarah Foster,Corporate,43123,Ohio,Grove City,East,Office Supplies,Paper,Xerox 1924,5.78,39,225.17,-183.05,0.1,8.09,0.36
7425,52930,2011-11-08,2011-11-08,Regular Air,Low,Small Pack,Sarah Foster,Corporate,43123,Ohio,Grove City,East,Technology,Telephones and Communication,Accessory24,55.99,24,1112.157,140.81,0.09,3.3,0.59
7426,52930,2011-11-08,2011-11-08,Regular Air,Low,Small Pack,Sarah Foster,Corporate,43123,Ohio,Grove City,East,Technology,Telephones and Communication,Accessory32,55.99,40,1865.5885,972.90,0.02,1.25,0.35
7427,52932,2012-05-12,2012-05-17,Regular Air,Low,Small Box,Joni Blumstein,Home Office,73110,Oklahoma,Midwest City,Central,Office Supplies,Paper,Xerox 21,6.48,3,26.23,-13.72,0,6.6,0.37
7428,52933,2010-08-26,2010-09-02,Express Air,Low,Small Box,Liz Price,Consumer,48135,Michigan,Garden City,Central,Office Supplies,Binders and Binder Accessories,Avery Non-Stick Binders,4.49,44,210.46,50.04,0.03,1.49,0.39
7429,52934,2011-07-27,2011-07-28,Regular Air,Critical,Small Box,Sara Luxemburg,Corporate,04073,Maine,Sanford,East,Office Supplies,Labels,Avery 508,4.91,20,92.15,36.98,0.08,0.5,0.36
7430,52964,2010-03-31,2010-04-01,Regular Air,Critical,Large Box,Jim Radford,Corporate,60007,Illinois,Elk Grove Village,Central,Furniture,Office Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",136.98,44,5735.79,828.27,0.08,24.49,0.59
7431,52995,2012-03-15,2012-03-15,Regular Air,Not Specified,Small Box,Nat Gilpin,Consumer,73160,Oklahoma,Moore,Central,Office Supplies,Binders and Binder Accessories,Cardinal Poly Pocket Divider Pockets for Ring Binders,3.36,8,33.39,-35.51,0.03,6.27,0.4
7432,52999,2012-04-25,2012-04-27,Express Air,Not Specified,Wrap Bag,Eugene Hildebrand,Home Office,77530,Texas,Channelview,Central,Furniture,Office Furnishings,"Master Giant Foot® Doorstop, Safety Yellow",7.59,5,43.61,22.85,0.04,4,0.42
7433,52999,2012-04-25,2012-04-27,Regular Air,Not Specified,Wrap Bag,Eugene Hildebrand,Home Office,77530,Texas,Channelview,Central,Office Supplies,Paper,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""",9.11,39,343.05,98.86,0.05,2.15,0.4
7434,52999,2012-04-25,2012-04-25,Regular Air,Not Specified,Small Box,Eugene Hildebrand,Home Office,77530,Texas,Channelview,Central,Office Supplies,Paper,Xerox 1978,5.78,7,44.63,-21.19,0.1,5.67,0.36
7435,53024,2012-05-12,2012-05-13,Regular Air,Not Specified,Small Box,Ritsa Hightower,Corporate,74074,Oklahoma,Stillwater,Central,Furniture,Office Furnishings,"Career Cubicle Clock, 8 1/4"", Black",20.28,9,187.13,12.40,0.09,14.39,0.47
7436,53024,2012-05-12,2012-05-13,Regular Air,Not Specified,Small Pack,Ritsa Hightower,Corporate,74074,Oklahoma,Stillwater,Central,Technology,Telephones and Communication,Accessory6,55.99,46,2255.1945,74.51,0.03,5,0.8
7437,53025,2010-03-17,2010-03-18,Regular Air,Critical,Small Box,Justin Hirsh,Consumer,48127,Michigan,Dearborn Heights,Central,Office Supplies,Paper,Xerox 1920,5.98,32,195.57,-132.93,0.09,7.5,0.4
7438,53026,2012-02-26,2012-03-03,Regular Air,Low,Small Pack,Adrian Shami,Consumer,98052,Washington,Redmond,West,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Forged Steel Scissors with Black Enamel Handles,9.31,35,322.82,-17.58,0.05,3.98,0.56
7439,53027,2010-10-26,2010-10-26,Regular Air,Low,Small Box,Sharelle Roach,Home Office,83814,Idaho,Coeur D Alene,West,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,35.89,38,1323.31,146.64,0.05,14.72,0.4
7440,53029,2009-07-27,2009-08-01,Regular Air,Low,Small Box,Max Ludwig,Corporate,42003,Kentucky,Paducah,South,Office Supplies,Labels,Avery 48,6.3,39,223.34,95.42,0.1,0.5,0.39
7441,53056,2011-11-03,2011-11-04,Regular Air,Critical,Small Box,Helen Andreada,Corporate,94044,California,Pacifica,West,Technology,Office Machines,AT&T 1430 2.4GHz Analog Phone w/Caller ID,40.99,13,509.49,-51.18,0.07,8.97,0.54
7442,53060,2010-03-22,2010-03-24,Regular Air,Critical,Small Box,Eric Barreto,Consumer,90301,California,Inglewood,West,Technology,Computer Peripherals,"Fellowes Basic 104-Key Keyboard, Platinum",20.95,36,739.07,-71.55,0.1,5.99,0.65
7443,53060,2010-03-22,2010-03-24,Regular Air,Critical,Wrap Bag,Eric Barreto,Consumer,90301,California,Inglewood,West,Office Supplies,Paper,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""",9.11,4,38.58,-2.82,0.02,2.15,0.4
7444,53120,2012-05-17,2012-05-19,Regular Air,Not Specified,Wrap Bag,Cindy Chapman,Corporate,85023,Arizona,Phoenix,West,Office Supplies,Paper,Wirebound Voice Message Log Book,4.76,5,22.75,-0.45,0.09,0.88,0.39
7445,53123,2009-08-31,2009-09-02,Regular Air,Not Specified,Small Box,Michael Kennedy,Corporate,02456,MA,Newton,East,Office Supplies,Binders and Binder Accessories,GBC Imprintable Covers,10.98,25,265.75,14.00,0.06,5.14,0.36
7446,53127,2011-05-11,2011-05-12,Regular Air,High,Small Box,Tony Chapman,Consumer,45431,Ohio,Beavercreek,East,Office Supplies,Binders and Binder Accessories,Vinyl Sectional Post Binders,37.7,50,1893.29,857.34,0.07,2.99,0.35
7447,53127,2011-05-11,2011-05-13,Regular Air,High,Small Box,Tony Chapman,Consumer,45431,Ohio,Beavercreek,East,Technology,Telephones and Communication,iDEN i95,65.99,49,2628.047,-137.95,0.05,19.99,0.59
7448,53152,2009-03-05,2009-03-05,Express Air,Medium,Small Box,Bill Eplett,Corporate,13905,New York,Binghamton,East,Technology,Telephones and Communication,6120,65.99,36,2051.8235,350.36,0.01,8.8,0.58
7449,53152,2009-03-05,2009-03-07,Regular Air,Medium,Small Box,Bill Eplett,Corporate,63105,MO,Clayton,Central,Technology,Computer Peripherals,Fellowes EZ Multi-Media Keyboard,34.98,5,185.79,-159.68,0.02,7.53,0.76
7450,53152,2009-03-05,2009-03-08,Regular Air,Medium,Large Box,Bill Eplett,Corporate,63105,MO,Clayton,Central,Furniture,Office Furnishings,Telescoping Adjustable Floor Lamp,19.99,9,196.41,27.91,0.01,11.17,0.6
7451,53152,2009-03-05,2009-03-07,Regular Air,Medium,Small Box,Bill Eplett,Corporate,63105,MO,Clayton,Central,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,19.98,9,186.67,2.06,0.02,8.68,0.37
7452,53153,2009-09-23,2009-09-24,Regular Air,Critical,Small Box,Paul Prost,Corporate,38134,Tennessee,Bartlett,South,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,20.27,29,575.36,84.05,0.1,3.99,0.57
7453,53156,2012-03-10,2012-03-11,Regular Air,Not Specified,Small Box,Bryan Davis,Corporate,61801,Illinois,Urbana,Central,Office Supplies,Labels,Avery 491,4.13,47,186.93,56.44,0.07,0.99,0.39
7454,53188,2012-11-05,2012-11-06,Regular Air,High,Small Box,Dorris Love,Home Office,11746,New York,Dix Hills,East,Office Supplies,Storage & Organization,Acco Perma® 2700 Stacking Storage Drawers,29.74,22,621.21,-42.35,0.07,6.64,0.7
7455,53189,2011-08-23,2011-08-23,Express Air,Critical,Small Box,Duane Noonan,Corporate,80004,Colorado,Arvada,West,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",6.48,29,214.19,-40.56,0,5.94,0.37
7456,53190,2009-09-24,2009-09-27,Regular Air,Medium,Small Box,Michelle Arnett,Home Office,52302,Iowa,Marion,Central,Office Supplies,Binders and Binder Accessories,Lock-Up Easel 'Spel-Binder',28.53,10,268.18,74.64,0.06,1.49,0.38
7457,53190,2009-09-24,2009-09-25,Regular Air,Medium,Small Box,Michelle Arnett,Home Office,52302,Iowa,Marion,Central,Technology,Telephones and Communication,StarTAC 7760,65.99,9,477.054,-170.53,0.1,3.99,0.59
7458,53216,2012-12-04,2012-12-07,Regular Air,High,Small Box,Roy Skaria,Corporate,67601,Kansas,Hays,Central,Office Supplies,Paper,Xerox 227,6.48,36,228.01,-185.54,0.06,8.73,0.37
7459,53221,2012-02-26,2012-02-27,Regular Air,Not Specified,Small Pack,Art Ferguson,Corporate,55901,Minnesota,Rochester,Central,Furniture,Office Furnishings,Artistic Insta-Plaque,15.68,29,433.44,147.46,0.1,3.73,0.46
7460,53222,2009-10-19,2009-10-19,Regular Air,Low,Small Box,Nora Price,Small Business,23464,Virginia,Virginia Beach,South,Office Supplies,Paper,Xerox 1905,6.48,2,21.71,-15.13,0.07,9.54,0.37
7461,53223,2012-07-14,2012-07-21,Regular Air,Low,Small Box,Stewart Visinsky,Corporate,12306,New York,Schenectady,East,Office Supplies,Binders and Binder Accessories,Storex DuraTech Recycled Plastic Frosted Binders,4.24,2,13.29,-10.33,0.08,5.41,0.35
7462,53248,2010-10-29,2010-10-30,Delivery Truck,Critical,Jumbo Box,Brenda Bowman,Home Office,11795,New York,West Islip,East,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,348.21,7,2423.06,-94.27,0.06,40.19,0.62
7463,53254,2009-08-18,2009-08-21,Regular Air,Medium,Small Box,Noel Staavos,Home Office,75109,Texas,Corsicana,Central,Technology,Telephones and Communication,5165,175.99,34,5442.142,1640.30,0,4.99,0.59
7464,53281,2009-04-02,2009-04-04,Delivery Truck,Critical,Jumbo Drum,Philip Brown,Corporate,77566,Texas,Lake Jackson,Central,Furniture,Chairs & Chairmats,Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms,355.98,40,14075.99,1894.14,0.08,58.92,0.64
7465,53283,2011-10-28,2011-10-29,Regular Air,High,Medium Box,Corey Lock,Home Office,95351,California,Modesto,West,Technology,Office Machines,"Sharp EL501VB Scientific Calculator, Battery Operated, 10-Digit Display, Hard Case",9.49,2,25.07,-27.67,0.04,5.76,0.39
7466,53285,2012-05-24,2012-05-26,Regular Air,Critical,Small Box,Eudokia Martin,Home Office,75057,Texas,Lewisville,Central,Office Supplies,Binders and Binder Accessories,GBC DocuBind P100 Manual Binding Machine,165.98,6,1042.96,163.80,0.04,19.99,0.4
7467,53312,2009-07-04,2009-07-06,Regular Air,Medium,Small Box,Edward Nazzal,Home Office,76706,Texas,Waco,Central,Office Supplies,Appliances,Hoover WindTunnel™ Plus Canister Vacuum,363.25,23,8413.23,2464.75,0.05,19.99,0.57
7468,53312,2009-07-04,2009-07-05,Regular Air,Medium,Wrap Bag,Edward Nazzal,Home Office,76706,Texas,Waco,Central,Office Supplies,Pens & Art Supplies,"Eldon Spacemaker® Box, Quick-Snap Lid, Clear",3.34,30,105.45,-173.36,0.06,7.49,0.54
7469,53314,2010-09-19,2010-09-19,Regular Air,High,Small Box,Cari Sayre,Home Office,68046,Nebraska,Papillion,Central,Furniture,Office Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS ™ Wall Clock,78.69,33,2667.92,1049.02,0.01,19.99,0.43
7470,53314,2010-09-19,2010-09-21,Delivery Truck,High,Jumbo Box,Cari Sayre,Home Office,68046,Nebraska,Papillion,Central,Furniture,Tables,Bevis Rectangular Conference Tables,145.98,15,2236.15,-310.95,0.05,51.92,0.69
7471,53344,2010-02-24,2010-02-26,Regular Air,High,Small Box,Nora Paige,Small Business,93422,California,Atascadero,West,Office Supplies,Binders and Binder Accessories,UniKeep™ View Case Binders,4.89,36,181.95,-132.26,0.03,6.07,0.39
7472,53349,2010-04-10,2010-04-19,Delivery Truck,Low,Jumbo Drum,Alejandro Grove,Corporate,44105,Ohio,Cleveland,East,Furniture,Chairs & Chairmats,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",243.98,46,11002.66,2349.29,0.07,43.32,0.55
7473,53350,2009-06-14,2009-06-14,Regular Air,Not Specified,Small Box,Susan Pistek,Home Office,70117,Louisiana,New Orleans,South,Office Supplies,Binders and Binder Accessories,GBC ProClick™ 150 Presentation Binding System,315.98,24,7046.61,2595.18,0.08,19.99,0.38
7474,53378,2012-07-13,2012-07-14,Express Air,Medium,Large Box,Mitch Willingham,Corporate,31401,Georgia,Savannah,South,Technology,Copiers and Fax,Brother DCP1000 Digital 3 in 1 Multifunction Machine,299.99,50,13934.53,4352.83,0.1,11.64,0.5
7475,53378,2012-07-13,2012-07-14,Regular Air,Medium,Small Box,Mitch Willingham,Corporate,31401,Georgia,Savannah,South,Furniture,Office Furnishings,"Linden® 12"" Wall Clock With Oak Frame",33.98,38,1233.76,-168.08,0.06,19.99,0.55
7476,53378,2012-07-13,2012-07-14,Regular Air,Medium,Small Pack,Mitch Willingham,Corporate,31401,Georgia,Savannah,South,Technology,Telephones and Communication,Accessory36,55.99,49,2377.28,-5.79,0.04,5,0.83
7477,53381,2010-09-26,2010-09-27,Regular Air,Critical,Small Box,Juliana Krohn,Corporate,94110,California,San Francisco,West,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",10.98,26,287.43,37.90,0.01,4.8,0.36
7478,53382,2009-12-27,2009-12-28,Regular Air,Not Specified,Large Box,Paul MacIntyre,Corporate,57401,South Dakota,Aberdeen,Central,Office Supplies,Appliances,"Bravo II™ Megaboss® 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",3.25,13,88.17,-572.49,0.1,49,0.56
7479,53382,2009-12-27,2009-12-28,Delivery Truck,Not Specified,Jumbo Drum,Paul MacIntyre,Corporate,57401,South Dakota,Aberdeen,Central,Furniture,Chairs & Chairmats,"Global Leather and Oak Executive Chair, Black",300.98,15,4760.02,658.88,0,64.73,0.56
7480,53410,2009-08-07,2009-08-09,Regular Air,Critical,Small Box,Christopher Schild,Corporate,46312,Indiana,East Chicago,Central,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",14.81,44,642.8,-253.11,0.08,13.32,0.43
7481,53411,2011-11-29,2011-11-30,Regular Air,Critical,Small Box,Brenda Bowman,Small Business,11795,New York,West Islip,East,Technology,Computer Peripherals,Belkin MediaBoard 104- Keyboard,27.48,25,667.64,-57.53,0.08,4,0.75
7482,53412,2009-09-15,2009-09-16,Regular Air,Critical,Medium Box,Eric Hoffmann,Small Business,32712,Florida,Apopka,South,Furniture,Office Furnishings,Eldon Advantage® Foldable Chair Mats for Low Pile Carpets,54.2,45,2544.73,375.87,0.02,11.1,0.64
7483,53441,2009-08-24,2009-08-25,Regular Air,Medium,Small Box,Clytie Kelty,Small Business,16602,Pennsylvania,Altoona,East,Office Supplies,Paper,Xerox 1937,48.04,7,345.37,84.34,0.01,5.79,0.37
7484,53443,2011-10-08,2011-10-09,Regular Air,Critical,Small Box,Jenna Caffey,Consumer,97601,Oregon,Klamath Falls,West,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,42.98,35,1477.63,387.56,0.04,4.62,0.56
7485,53443,2011-10-08,2011-10-10,Regular Air,Critical,Small Box,Jenna Caffey,Consumer,97601,Oregon,Klamath Falls,West,Office Supplies,Labels,Avery 51,6.3,3,19.46,-2.01,0.01,0.5,0.39
7486,53443,2011-10-08,2011-10-09,Regular Air,Critical,Wrap Bag,Jenna Caffey,Consumer,97601,Oregon,Klamath Falls,West,Office Supplies,Pens & Art Supplies,"Staples Pen Style Liquid Stix; Assorted (yellow, pink, green, blue, orange), 5/Pack",6.47,22,148.8,52.08,0.04,1.22,0.4
7487,53445,2012-10-24,2012-10-26,Regular Air,High,Small Pack,Odella Nelson,Small Business,17403,Pennsylvania,York,East,Office Supplies,Pens & Art Supplies,Boston 16765 Mini Stand Up Battery Pencil Sharpener,11.66,8,105.95,-44.33,0.01,8.99,0.59
7488,53445,2012-10-24,2012-10-26,Regular Air,High,Wrap Bag,Odella Nelson,Small Business,17403,Pennsylvania,York,East,Office Supplies,Rubber Bands,Acco® Hot Clips™ Clips to Go,3.29,21,73.8,11.23,0.02,1.35,0.4
7489,53476,2009-06-11,2009-06-11,Regular Air,Not Specified,Small Box,Steve Nguyen,Small Business,43615,Ohio,Toledo,East,Office Supplies,Paper,Xerox 1932,35.44,14,481.4,150.72,0.04,5.09,0.38
7490,53476,2009-06-11,2009-06-14,Regular Air,Not Specified,Wrap Bag,Steve Nguyen,Small Business,43615,Ohio,Toledo,East,Office Supplies,Pens & Art Supplies,4009® Highlighters by Sanford,3.98,24,93.85,19.42,0.08,0.7,0.52
7491,53476,2009-06-11,2009-06-12,Regular Air,Not Specified,Wrap Bag,Steve Nguyen,Small Business,43615,Ohio,Toledo,East,Office Supplies,Pens & Art Supplies,Newell 310,1.76,47,85.87,3.13,0.01,0.7,0.56
7492,53476,2009-06-11,2009-06-11,Express Air,Not Specified,Small Box,Steve Nguyen,Small Business,43615,Ohio,Toledo,East,Office Supplies,Storage & Organization,Fellowes Staxonsteel® Drawer Files,193.17,42,8127.32,1141.07,0.01,19.99,0.71
7493,53477,2012-05-05,2012-05-07,Delivery Truck,High,Jumbo Drum,Joy Smith,Corporate,47906,Indiana,West Lafayette,Central,Furniture,Chairs & Chairmats,Bevis Steel Folding Chairs,95.95,32,3114.05,-1207.18,0.01,74.35,0.57
7494,53477,2012-05-05,2012-05-06,Delivery Truck,High,Jumbo Drum,Joy Smith,Corporate,47906,Indiana,West Lafayette,Central,Furniture,Chairs & Chairmats,"Global Leather and Oak Executive Chair, Black",300.98,27,8161.93,1261.44,0.06,64.73,0.56
7495,53477,2012-05-05,2012-05-07,Regular Air,High,Wrap Bag,Joy Smith,Corporate,47906,Indiana,West Lafayette,Central,Office Supplies,Paper,"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",37.94,36,1314.65,536.87,0.06,5.08,0.38
7496,53477,2012-05-05,2012-05-07,Regular Air,High,Small Box,Joy Smith,Corporate,47906,Indiana,West Lafayette,Central,Office Supplies,Storage & Organization,Fellowes Super Stor/Drawer® Files,161.55,28,4479.16,610.90,0.07,19.99,0.66
7497,53508,2009-11-10,2009-11-12,Regular Air,High,Small Box,Joy Smith,Consumer,47906,Indiana,West Lafayette,Central,Technology,Computer Peripherals,Logitech Cordless Navigator Duo,80.98,13,1072.22,149.64,0.03,7.18,0.48
7498,53508,2009-11-10,2009-11-12,Regular Air,High,Medium Box,Joy Smith,Consumer,47906,Indiana,West Lafayette,Central,Technology,Office Machines,Sharp EL500L Fraction Calculator,13.99,25,342.85,-32.42,0.06,7.51,0.39
7499,53508,2009-11-10,2009-11-10,Regular Air,High,Wrap Bag,Joy Smith,Consumer,47906,Indiana,West Lafayette,Central,Office Supplies,Paper,White GlueTop Scratch Pads,15.04,4,62.48,1.06,0.06,1.97,0.39
7500,53511,2009-02-20,2009-02-22,Regular Air,Medium,Small Box,Anthony Johnson,Small Business,60462,Illinois,Orland Park,Central,Office Supplies,Binders and Binder Accessories,Fellowes Black Plastic Comb Bindings,5.81,41,241.1,-243.24,0.07,8.49,0.39
7501,53511,2009-02-20,2009-02-21,Regular Air,Medium,Small Box,Anthony Johnson,Small Business,60462,Illinois,Orland Park,Central,Furniture,Office Furnishings,"Eldon Expressions™ Desk Accessory, Wood Pencil Holder, Oak",9.65,49,491.93,-53.62,0.04,6.22,0.55
7502,53536,2012-10-30,2012-11-01,Regular Air,High,Small Box,Sanjit Chand,Home Office,50265,Iowa,West Des Moines,Central,Furniture,Office Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",22.98,35,738.69,109.16,0.1,7.58,0.51
7503,53536,2012-10-30,2012-11-01,Delivery Truck,High,Jumbo Box,Sanjit Chand,Home Office,50265,Iowa,West Des Moines,Central,Furniture,Tables,Bevis Round Conference Room Tables and Bases,179.29,5,1015.4,-234.59,0,56.2,0.71
7504,53568,2010-06-28,2010-06-29,Delivery Truck,Medium,Jumbo Drum,Gary Hwang,Home Office,33063,Florida,Coconut Creek,South,Furniture,Chairs & Chairmats,"Global High-Back Leather Tilter, Burgundy",122.99,34,4281.13,-1446.08,0.05,70.2,0.74
7505,53571,2012-03-15,2012-03-17,Regular Air,Not Specified,Small Box,Dan Campbell,Small Business,92345,California,Hesperia,West,Office Supplies,Binders and Binder Accessories,Heavy-Duty E-Z-D® Binders,10.91,21,238.06,56.43,0.05,2.99,0.38
7506,53572,2010-05-07,2010-05-08,Regular Air,Medium,Small Box,Marina Lichtenstein,Corporate,52001,Iowa,Dubuque,Central,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,11.09,17,184.09,4.79,0.07,5.25,0.36
7507,53573,2009-03-15,2009-03-17,Regular Air,Not Specified,Wrap Bag,Daniel Byrd,Home Office,89502,Nevada,Reno,West,Furniture,Office Furnishings,Coloredge Poster Frame,14.2,6,93.73,51.14,0.03,5.3,0.46
7508,53574,2012-04-09,2012-04-10,Regular Air,Medium,Large Box,Scot Coram,Corporate,54956,Wisconsin,Neenah,Central,Office Supplies,Storage & Organization,Carina Double Wide Media Storage Towers in Natural & Black,80.98,8,669.69,-297.02,0.03,35,0.81
7509,53600,2012-07-10,2012-07-11,Express Air,Medium,Small Box,Roland Black,Small Business,56001,Minnesota,Mankato,Central,Office Supplies,Binders and Binder Accessories,Wilson Jones Impact Binders,5.18,8,55.59,-17.95,0.03,5.74,0.36
