Row ID|Order ID|Order Date|Ship Date|Ship Mode|Customer ID|Customer Name|Segment|Country|City|State|Postal Code|Region|Product ID|Category|Sub-Category|Product Name|Sales|Quantity|Discount|Profit
9024|CA-2017-165799|2017-06-29|2017-07-02|First Class|SG-20470|Sheri Gordon|Consumer|United States|New York City|New York|10024.0|East|FUR-CH-10001482|Furniture|Chairs|Office Star - Mesh Screen back chair with Vinyl seat|117.88199999999999|1|0.1|1.3097999999999956
9025|CA-2018-102127|2018-06-26|2018-07-02|Standard Class|VP-21760|Victoria Pisteka|Corporate|United States|New York City|New York|10035.0|East|TEC-AC-10002018|Technology|Accessories|AmazonBasics 3-Button USB Wired Mouse|20.97|3|0.0|9.017100000000001
9026|CA-2018-102127|2018-06-26|2018-07-02|Standard Class|VP-21760|Victoria Pisteka|Corporate|United States|New York City|New York|10035.0|East|TEC-AC-10000397|Technology|Accessories|Perixx PERIBOARD-512B, Ergonomic Split Keyboard|139.96|4|0.0|9.797200000000004
9027|CA-2018-102127|2018-06-26|2018-07-02|Standard Class|VP-21760|Victoria Pisteka|Corporate|United States|New York City|New York|10035.0|East|FUR-FU-10003976|Furniture|Furnishings|DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7|37.74|3|0.0|12.831599999999996
9028|US-2018-152415|2018-09-17|2018-09-22|Standard Class|PO-18865|Patrick O'Donnell|Consumer|United States|Marlborough|Massachusetts|1752.0|East|FUR-FU-10002597|Furniture|Furnishings|C-Line Magnetic Cubicle Keepers, Clear Polypropylene|14.82|3|0.0|6.224400000000001
9029|US-2018-152415|2018-09-17|2018-09-22|Standard Class|PO-18865|Patrick O'Donnell|Consumer|United States|Marlborough|Massachusetts|1752.0|East|FUR-FU-10004864|Furniture|Furnishings|"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock"|191.82|3|0.0|61.3824
9030|CA-2016-138198|2016-07-18|2016-07-23|Standard Class|JL-15130|Jack Lebron|Consumer|United States|New Rochelle|New York|10801.0|East|OFF-BI-10002103|Office Supplies|Binders|Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl|13.904|2|0.2|4.5188
9031|CA-2019-128041|2019-09-01|2019-09-01|Same Day|RW-19540|Rick Wilson|Corporate|United States|Seattle|Washington|98103.0|West|OFF-AP-10001005|Office Supplies|Appliances|Honeywell Quietcare HEPA Air Cleaner|314.6|4|0.0|103.81799999999998
9032|CA-2019-128041|2019-09-01|2019-09-01|Same Day|RW-19540|Rick Wilson|Corporate|United States|Seattle|Washington|98103.0|West|FUR-TA-10002607|Furniture|Tables|KI Conference Tables|283.56|4|0.0|45.36960000000002
9033|CA-2019-105823|2019-06-22|2019-06-26|Standard Class|RB-19465|Rick Bensley|Home Office|United States|Detroit|Michigan|48227.0|Central|FUR-CH-10000454|Furniture|Chairs|Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back|487.96|2|0.0|146.38799999999998
9034|CA-2016-152268|2016-09-02|2016-09-07|Standard Class|SC-20095|Sanjit Chand|Consumer|United States|Fayetteville|Arkansas|72701.0|South|OFF-BI-10001359|Office Supplies|Binders|GBC DocuBind TL300 Electric Binding System|1793.98|2|0.0|843.1705999999999
9035|CA-2017-148873|2017-10-01|2017-10-05|Standard Class|EM-13960|Eric Murdock|Consumer|United States|Quincy|Illinois|62301.0|Central|OFF-BI-10003196|Office Supplies|Binders|Accohide Poly Flexible Ring Binders|2.9919999999999995|4|0.8|-4.488000000000001
9036|CA-2017-148873|2017-10-01|2017-10-05|Standard Class|EM-13960|Eric Murdock|Consumer|United States|Quincy|Illinois|62301.0|Central|TEC-AC-10003657|Technology|Accessories|Lenovo 17-Key USB Numeric Keypad|108.76800000000001|4|0.2|2.71919999999999
9037|CA-2017-166492|2017-04-07|2017-04-10|First Class|RP-19390|Resi Pölking|Consumer|United States|New York City|New York|10035.0|East|OFF-PA-10002262|Office Supplies|Paper|Xerox 192|25.92|4|0.0|12.441600000000001
9038|CA-2017-166492|2017-04-07|2017-04-10|First Class|RP-19390|Resi Pölking|Consumer|United States|New York City|New York|10035.0|East|OFF-ST-10002214|Office Supplies|Storage|X-Rack File for Hanging Folders|22.58|2|0.0|5.870799999999999
9039|CA-2019-157420|2019-11-21|2019-11-21|Same Day|HZ-14950|Henia Zydlo|Consumer|United States|Houston|Texas|77095.0|Central|TEC-PH-10003555|Technology|Phones|Motorola HK250 Universal Bluetooth Headset|55.176|3|0.2|-12.414599999999997
9040|CA-2018-117121|2018-12-17|2018-12-21|Standard Class|AB-10105|Adrian Barton|Consumer|United States|Detroit|Michigan|48205.0|Central|OFF-BI-10000545|Office Supplies|Binders|GBC Ibimaster 500 Manual ProClick Binding System|9892.74|13|0.0|4946.37
9041|CA-2016-138177|2016-09-19|2016-09-24|Standard Class|ND-18460|Neil Ducich|Corporate|United States|Chandler|Arizona|85224.0|West|FUR-TA-10004607|Furniture|Tables|Hon 2111 Invitation Series Straight Table|73.915|1|0.5|-45.82730000000001
9042|CA-2016-114335|2016-09-28|2016-10-03|Standard Class|XP-21865|Xylona Preis|Consumer|United States|Hollywood|Florida|33021.0|South|FUR-FU-10000277|Furniture|Furnishings|Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting|337.088|4|0.2|16.854399999999984
9043|CA-2017-168760|2017-09-22|2017-09-26|Second Class|MM-18280|Muhammed MacIntyre|Corporate|United States|Los Angeles|California|90049.0|West|OFF-AP-10004532|Office Supplies|Appliances|Kensington 6 Outlet Guardian Standard Surge Protector|61.44|3|0.0|16.5888
9044|CA-2018-168830|2018-11-07|2018-11-13|Standard Class|ML-17395|Marina Lichtenstein|Corporate|United States|San Francisco|California|94122.0|West|TEC-AC-10003911|Technology|Accessories|NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router|479.97|3|0.0|163.1898
9045|CA-2019-137463|2019-12-16|2019-12-20|Second Class|KM-16225|Kalyca Meade|Corporate|United States|Sunnyvale|California|94086.0|West|OFF-BI-10003196|Office Supplies|Binders|Accohide Poly Flexible Ring Binders|5.984000000000001|2|0.2|2.2439999999999998
9046|CA-2019-137463|2019-12-16|2019-12-20|Second Class|KM-16225|Kalyca Meade|Corporate|United States|Sunnyvale|California|94086.0|West|TEC-AC-10000358|Technology|Accessories|Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB|189.95000000000002|5|0.0|45.587999999999994
9047|CA-2019-137463|2019-12-16|2019-12-20|Second Class|KM-16225|Kalyca Meade|Corporate|United States|Sunnyvale|California|94086.0|West|TEC-AC-10000057|Technology|Accessories|Microsoft Natural Ergonomic Keyboard 4000|149.95|5|0.0|31.489499999999992
9048|CA-2019-137463|2019-12-16|2019-12-20|Second Class|KM-16225|Kalyca Meade|Corporate|United States|Sunnyvale|California|94086.0|West|OFF-AR-10001988|Office Supplies|Art|Bulldog Table or Wall-Mount Pencil Sharpener|29.950000000000003|5|0.0|8.6855
9049|CA-2019-137463|2019-12-16|2019-12-20|Second Class|KM-16225|Kalyca Meade|Corporate|United States|Sunnyvale|California|94086.0|West|OFF-LA-10003498|Office Supplies|Labels|Avery 475|44.400000000000006|3|0.0|22.200000000000003
9050|CA-2016-124513|2016-09-21|2016-09-25|Standard Class|SL-20155|Sara Luxemburg|Home Office|United States|New York City|New York|10011.0|East|OFF-AR-10002956|Office Supplies|Art|Boston 16801 Nautilus Battery Pencil Sharpener|66.03|3|0.0|17.1678
9051|CA-2017-165554|2017-05-18|2017-05-22|Standard Class|AJ-10780|Anthony Jacobs|Corporate|United States|Los Angeles|California|90004.0|West|OFF-PA-10003724|Office Supplies|Paper|Wirebound Message Book, 4 per Page|10.86|2|0.0|5.3214
9052|CA-2016-141838|2016-03-26|2016-03-31|Second Class|DK-12835|Damala Kotsonis|Corporate|United States|San Francisco|California|94122.0|West|OFF-AR-10004272|Office Supplies|Art|Newell 308|3.36|2|0.0|0.8399999999999999
9053|CA-2016-141838|2016-03-26|2016-03-31|Second Class|DK-12835|Damala Kotsonis|Corporate|United States|San Francisco|California|94122.0|West|OFF-BI-10003291|Office Supplies|Binders|Wilson Jones Leather-Like Binders with DublLock Round Rings|27.936000000000003|4|0.2|9.428399999999996
9054|CA-2016-141838|2016-03-26|2016-03-31|Second Class|DK-12835|Damala Kotsonis|Corporate|United States|San Francisco|California|94122.0|West|TEC-PH-10004100|Technology|Phones|Griffin GC17055 Auxiliary Audio Cable|28.784|2|0.2|2.878400000000001
9055|CA-2019-117009|2019-09-22|2019-09-28|Standard Class|BK-11260|Berenike Kampe|Consumer|United States|Santa Ana|California|92704.0|West|OFF-SU-10001218|Office Supplies|Supplies|Fiskars Softgrip Scissors|21.96|2|0.0|6.148800000000001
9056|CA-2017-128993|2017-09-12|2017-09-17|Second Class|CC-12670|Craig Carreira|Consumer|United States|Seattle|Washington|98103.0|West|TEC-AC-10004209|Technology|Accessories|Memorex Froggy Flash Drive 4 GB|21.98|2|0.0|8.5722
9057|CA-2017-160227|2017-11-02|2017-11-04|First Class|ED-13885|Emily Ducich|Home Office|United States|New York City|New York|10011.0|East|FUR-CH-10002073|Furniture|Chairs|Hon Olson Stacker Chairs|2621.322|11|0.1|553.3901999999998
9058|CA-2017-149097|2017-10-20|2017-10-24|Standard Class|SV-20785|Stewart Visinsky|Consumer|United States|Los Angeles|California|90045.0|West|FUR-FU-10003424|Furniture|Furnishings|Nu-Dell Oak Frame|74.75999999999999|7|0.0|23.923199999999994
9059|CA-2017-149097|2017-10-20|2017-10-24|Standard Class|SV-20785|Stewart Visinsky|Consumer|United States|Los Angeles|California|90045.0|West|FUR-TA-10001086|Furniture|Tables|SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine|364.77600000000007|3|0.2|27.35820000000001
9060|CA-2018-132304|2018-06-14|2018-06-18|Standard Class|AR-10825|Anthony Rawles|Corporate|United States|Seattle|Washington|98103.0|West|FUR-TA-10004619|Furniture|Tables|Hon Non-Folding Utility Tables|1115.17|7|0.0|334.55099999999993
9061|CA-2017-136420|2017-11-20|2017-11-21|First Class|CS-12250|Chris Selesnick|Corporate|United States|San Diego|California|92024.0|West|OFF-BI-10002854|Office Supplies|Binders|Performers Binder/Pad Holder, Black|89.69600000000001|4|0.2|33.635999999999996
9062|CA-2017-136420|2017-11-20|2017-11-21|First Class|CS-12250|Chris Selesnick|Corporate|United States|San Diego|California|92024.0|West|OFF-LA-10002762|Office Supplies|Labels|Avery 485|50.12|4|0.0|23.556399999999996
9063|CA-2018-101623|2018-02-28|2018-03-06|Standard Class|RR-19525|Rick Reed|Corporate|United States|New York City|New York|10035.0|East|OFF-FA-10003495|Office Supplies|Fasteners|Staples|36.480000000000004|6|0.0|18.240000000000002
9064|US-2016-151015|2016-10-14|2016-10-20|Standard Class|BD-11500|Bradley Drucker|Consumer|United States|Chicago|Illinois|60653.0|Central|OFF-PA-10002581|Office Supplies|Paper|Xerox 1951|322.192|13|0.2|100.68499999999997
9065|US-2016-151015|2016-10-14|2016-10-20|Standard Class|BD-11500|Bradley Drucker|Consumer|United States|Chicago|Illinois|60653.0|Central|OFF-BI-10000343|Office Supplies|Binders|"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue"|2.9459999999999993|3|0.8|-4.860900000000001
9066|US-2016-151015|2016-10-14|2016-10-20|Standard Class|BD-11500|Bradley Drucker|Consumer|United States|Chicago|Illinois|60653.0|Central|OFF-PA-10001184|Office Supplies|Paper|Xerox 1903|19.136000000000003|4|0.2|6.9368
9067|CA-2019-152968|2019-05-26|2019-05-30|Standard Class|BM-11785|Bryan Mills|Consumer|United States|Harrisonburg|Virginia|22801.0|South|TEC-AC-10000521|Technology|Accessories|Verbatim Slim CD and DVD Storage Cases, 50/Pack|23.08|2|0.0|6.9239999999999995
9068|CA-2018-150077|2018-02-04|2018-02-10|Standard Class|MS-17365|Maribeth Schnelling|Consumer|United States|Rockville|Maryland|20852.0|East|TEC-PH-10002890|Technology|Phones|AT&T 17929 Lendline Telephone|90.48|2|0.0|23.5248
9069|CA-2018-106278|2018-09-02|2018-09-05|Second Class|BM-11140|Becky Martin|Consumer|United States|Des Moines|Washington|98198.0|West|FUR-CH-10003061|Furniture|Chairs|Global Leather Task Chair, Black|215.976|3|0.2|-2.6997000000000355
9070|CA-2018-106278|2018-09-02|2018-09-05|Second Class|BM-11140|Becky Martin|Consumer|United States|Des Moines|Washington|98198.0|West|OFF-EN-10003567|Office Supplies|Envelopes|"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box"|65.94|3|0.0|30.9918
9071|CA-2019-147550|2019-12-04|2019-12-05|First Class|KE-16420|Katrina Edelman|Corporate|United States|Philadelphia|Pennsylvania|19134.0|East|FUR-FU-10001918|Furniture|Furnishings|C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings|11.352000000000002|3|0.2|2.696100000000001
9072|CA-2017-136105|2017-06-12|2017-06-16|Standard Class|SZ-20035|Sam Zeldin|Home Office|United States|Columbus|Indiana|47201.0|Central|OFF-ST-10002444|Office Supplies|Storage|Recycled Eldon Regeneration Jumbo File|24.56|2|0.0|6.876799999999999
9073|CA-2018-142524|2018-09-04|2018-09-08|Standard Class|MB-18085|Mick Brown|Consumer|United States|Springfield|Missouri|65807.0|Central|OFF-EN-10003286|Office Supplies|Envelopes|Staple envelope|16.56|2|0.0|7.783199999999999
9074|CA-2018-142524|2018-09-04|2018-09-08|Standard Class|MB-18085|Mick Brown|Consumer|United States|Springfield|Missouri|65807.0|Central|TEC-AC-10000109|Technology|Accessories|Sony Micro Vault Click 16 GB USB 2.0 Flash Drive|279.95|5|0.0|67.18800000000002
9075|CA-2016-136336|2016-04-21|2016-04-26|Standard Class|DB-13555|Dorothy Badders|Corporate|United States|Henderson|Kentucky|42420.0|South|OFF-ST-10002574|Office Supplies|Storage|SAFCO Commercial Wire Shelving, Black|828.8399999999999|6|0.0|0.0
9076|US-2017-136259|2017-11-05|2017-11-08|First Class|CB-12415|Christy Brittain|Consumer|United States|Lakewood|Ohio|44107.0|East|OFF-BI-10000773|Office Supplies|Binders|Insertable Tab Post Binder Dividers|7.218|3|0.7|-5.533800000000001
9077|US-2017-136259|2017-11-05|2017-11-08|First Class|CB-12415|Christy Brittain|Consumer|United States|Lakewood|Ohio|44107.0|East|OFF-SU-10004661|Office Supplies|Supplies|Acme Titanium Bonded Scissors|27.200000000000003|4|0.2|2.039999999999999
9078|US-2016-124625|2016-11-03|2016-11-07|Standard Class|SP-20650|Stephanie Phelps|Corporate|United States|Omaha|Nebraska|68104.0|Central|TEC-AC-10003280|Technology|Accessories|Belkin F8E887 USB Wired Ergonomic Keyboard|89.97|3|0.0|18.893699999999995
9079|CA-2018-108105|2018-02-16|2018-02-23|Standard Class|GW-14605|Giulietta Weimer|Consumer|United States|Henderson|Kentucky|42420.0|South|FUR-FU-10003773|Furniture|Furnishings|Eldon Cleatmat Plus Chair Mats for High Pile Carpets|318.08|4|0.0|34.98879999999997
9080|CA-2018-108105|2018-02-16|2018-02-23|Standard Class|GW-14605|Giulietta Weimer|Consumer|United States|Henderson|Kentucky|42420.0|South|OFF-BI-10002412|Office Supplies|Binders|Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders|5.8|1|0.0|2.61
9081|CA-2019-166898|2019-09-11|2019-09-13|Second Class|KH-16630|Ken Heidel|Corporate|United States|Santa Ana|California|92704.0|West|TEC-PH-10002564|Technology|Phones|OtterBox Defender Series Case - Samsung Galaxy S4|143.952|6|0.2|17.99399999999998
9082|CA-2019-166898|2019-09-11|2019-09-13|Second Class|KH-16630|Ken Heidel|Corporate|United States|Santa Ana|California|92704.0|West|OFF-PA-10002262|Office Supplies|Paper|Xerox 192|19.44|3|0.0|9.3312
9083|CA-2019-169005|2019-11-02|2019-11-06|Standard Class|BG-11035|Barry Gonzalez|Consumer|United States|Springfield|Virginia|22153.0|South|OFF-AR-10000246|Office Supplies|Art|Newell 318|5.56|2|0.0|1.4455999999999998
9084|CA-2017-104038|2017-02-06|2017-02-08|First Class|LO-17170|Lori Olson|Corporate|United States|Suffolk|Virginia|23434.0|South|OFF-ST-10002554|Office Supplies|Storage|Tennsco Industrial Shelving|146.73|3|0.0|2.934600000000003
9085|CA-2017-104038|2017-02-06|2017-02-08|First Class|LO-17170|Lori Olson|Corporate|United States|Suffolk|Virginia|23434.0|South|OFF-PA-10002751|Office Supplies|Paper|Xerox 1920|29.900000000000002|5|0.0|13.454999999999998
9086|CA-2018-126102|2018-09-10|2018-09-12|Second Class|DV-13465|Dianna Vittorini|Consumer|United States|Los Angeles|California|90049.0|West|OFF-BI-10004318|Office Supplies|Binders|Ibico EB-19 Dual Function Manual Binding System|276.78400000000005|2|0.2|89.95479999999999
9087|CA-2018-143406|2018-09-26|2018-09-30|Standard Class|LR-17035|Lisa Ryan|Corporate|United States|Houston|Texas|77041.0|Central|OFF-AP-10001564|Office Supplies|Appliances|Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup|93.03199999999998|2|0.8|-251.18640000000005
9088|CA-2018-143406|2018-09-26|2018-09-30|Standard Class|LR-17035|Lisa Ryan|Corporate|United States|Houston|Texas|77041.0|Central|FUR-CH-10000513|Furniture|Chairs|High-Back Leather Manager's Chair|454.965|5|0.3|-136.48950000000002
9089|CA-2017-150308|2017-12-15|2017-12-20|Standard Class|RR-19525|Rick Reed|Corporate|United States|Cary|North Carolina|27511.0|South|TEC-PH-10001433|Technology|Phones|Cisco Small Business SPA 502G VoIP phone|246.168|3|0.2|21.539699999999996
9090|CA-2018-131093|2018-09-17|2018-09-20|Second Class|TS-21610|Troy Staebel|Consumer|United States|Springfield|Ohio|45503.0|East|OFF-ST-10002790|Office Supplies|Storage|Safco Industrial Shelving|295.4|5|0.2|-62.772499999999965
9091|US-2019-148831|2019-10-13|2019-10-15|First Class|AH-10210|Alan Hwang|Consumer|United States|Louisville|Kentucky|40214.0|South|OFF-ST-10002974|Office Supplies|Storage|Trav-L-File Heavy-Duty Shuttle II, Black|348.56|8|0.0|104.56799999999998
9092|CA-2017-162950|2017-06-28|2017-07-03|Second Class|DW-13585|Dorothy Wardle|Corporate|United States|Troy|Ohio|45373.0|East|OFF-PA-10003177|Office Supplies|Paper|Xerox 1999|15.552000000000003|3|0.2|5.4432
9093|CA-2017-162950|2017-06-28|2017-07-03|Second Class|DW-13585|Dorothy Wardle|Corporate|United States|Troy|Ohio|45373.0|East|FUR-BO-10001918|Furniture|Bookcases|Sauder Forest Hills Library with Doors, Woodland Oak Finish|482.93999999999994|6|0.5|-376.6932
9094|US-2017-132836|2017-06-01|2017-06-05|Standard Class|AJ-10945|Ashley Jarboe|Consumer|United States|Detroit|Michigan|48227.0|Central|TEC-PH-10001299|Technology|Phones|Polycom CX300 Desktop Phone USB VoIP phone|299.98|2|0.0|83.99440000000001
9095|US-2017-132836|2017-06-01|2017-06-05|Standard Class|AJ-10945|Ashley Jarboe|Consumer|United States|Detroit|Michigan|48227.0|Central|OFF-BI-10004224|Office Supplies|Binders|Catalog Binders with Expanding Posts|403.68|6|0.0|181.65599999999998
9096|US-2017-132836|2017-06-01|2017-06-05|Standard Class|AJ-10945|Ashley Jarboe|Consumer|United States|Detroit|Michigan|48227.0|Central|TEC-PH-10001300|Technology|Phones|iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4|41.9|2|0.0|11.732
9097|US-2017-132836|2017-06-01|2017-06-05|Standard Class|AJ-10945|Ashley Jarboe|Consumer|United States|Detroit|Michigan|48227.0|Central|OFF-LA-10004178|Office Supplies|Labels|Avery 491|28.91|7|0.0|13.2986
9098|US-2016-158365|2016-04-12|2016-04-17|Standard Class|SV-20785|Stewart Visinsky|Consumer|United States|Bloomington|Indiana|47401.0|Central|OFF-PA-10000289|Office Supplies|Paper|Xerox 213|32.400000000000006|5|0.0|15.552000000000001
9099|CA-2019-152933|2019-10-12|2019-10-16|Standard Class|MG-17650|Matthew Grinstein|Home Office|United States|Dallas|Texas|75081.0|Central|TEC-PH-10002085|Technology|Phones|Clarity 53712|369.544|7|0.2|27.71580000000003
9100|CA-2019-152933|2019-10-12|2019-10-16|Standard Class|MG-17650|Matthew Grinstein|Home Office|United States|Dallas|Texas|75081.0|Central|OFF-PA-10001934|Office Supplies|Paper|Xerox 1993|10.368000000000002|2|0.2|3.7584
9101|CA-2019-152933|2019-10-12|2019-10-16|Standard Class|MG-17650|Matthew Grinstein|Home Office|United States|Dallas|Texas|75081.0|Central|TEC-AC-10003033|Technology|Accessories|Plantronics CS510 - Over-the-Head monaural Wireless Headset System|791.8799999999999|3|0.2|128.68049999999994
9102|CA-2017-163181|2017-11-07|2017-11-12|Standard Class|AB-10105|Adrian Barton|Consumer|United States|Houston|Texas|77041.0|Central|OFF-AR-10001683|Office Supplies|Art|Lumber Crayons|23.64|3|0.2|5.319000000000001
9103|CA-2017-163181|2017-11-07|2017-11-12|Standard Class|AB-10105|Adrian Barton|Consumer|United States|Houston|Texas|77041.0|Central|OFF-ST-10001713|Office Supplies|Storage|Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black|84.784|2|0.2|-16.956800000000005
